order_id,product_category,quantity,price
2075,Fashion,1,1957.18
2539,Fashion,1,955.5
1873,Home,2,626.97
1753,Grocery,4,780.89
1909,Electronics,3,2886.59
7219,Electronics,4,505.59
3969,Electronics,1,1774.93
8855,Electronics,3,498.78
2303,Fashion,4,1628.21
7611,Grocery,2,376.29
336,Electronics,3,2583.76
7283,Electronics,2,2989.16
3480,Grocery,3,2285.1
3119,Grocery,2,652.57
2790,Electronics,3,950.72
8559,Grocery,3,2962.18
1100,Grocery,1,2980.89
912,Beauty,3,480.12
5779,Grocery,4,1076.1
1150,Home,3,257.46
9538,Electronics,3,662.75
7133,Fashion,2,1300.07
4293,Home,1,1428.24
4976,Beauty,2,2272.41
2502,Beauty,2,410.3
2018,Home,1,794.18
9302,Fashion,1,2833.21
2880,Grocery,4,140.67
6599,Grocery,1,1542.18
90,Electronics,1,503.39
2770,Grocery,4,653.14
7935,Grocery,4,1978.72
5656,Beauty,1,2497.83
3851,Home,1,112.89
6064,Electronics,4,2928.18
7859,Home,4,2977.5
6633,Grocery,2,2975.82
2384,Electronics,3,548.7
7874,Electronics,3,2132.37
427,Fashion,3,2787.91
9748,Home,2,1108.12
3011,Beauty,2,2178.46
5215,Grocery,3,2717.5
5219,Electronics,3,2873.28
6760,Grocery,4,797.63
9125,Electronics,3,2038.82
5103,Beauty,3,1075.64
2955,Fashion,1,2164.04
9445,Home,1,2653.76
7554,Grocery,2,1008.28
1864,Grocery,1,689.14
5833,Beauty,4,2482.06
5925,Electronics,4,996.53
4213,Fashion,3,2798.76
3181,Grocery,3,446.23
5865,Electronics,1,2872.03
265,Grocery,4,1511.11
6939,Grocery,1,617.22
2780,Grocery,2,2976.82
7157,Electronics,1,977.51
1964,Fashion,3,2446.74
5556,Electronics,3,2778.74
2540,Fashion,1,143.94
9945,Fashion,4,1322.76
2530,Beauty,2,1350.99
4252,Beauty,4,2152.1
4364,Home,4,746.29
1754,Electronics,1,406.8
8182,Home,4,2270.02
7476,Grocery,2,1043.92
2866,Grocery,2,1917.65
849,Grocery,2,1910.47
1703,Grocery,3,281.29
4769,Fashion,4,1426.44
1002,Beauty,3,1141.75
7415,Grocery,1,2433.29
7175,Fashion,2,1652.11
282,Home,3,2202.23
826,Home,1,2519.73
2042,Grocery,1,1579.19
5421,Grocery,2,938.0
392,Beauty,1,1734.78
7355,Home,1,2474.62
1708,Beauty,1,2150.25
8167,Home,2,2356.4
5862,Grocery,4,1171.34
1123,Electronics,3,2209.74
865,Beauty,3,459.07
7921,Grocery,1,1404.58
435,Electronics,4,2926.48
9311,Fashion,1,2460.64
171,Fashion,1,2364.67
677,Home,1,2631.22
6540,Beauty,1,1650.09
9447,Fashion,4,1538.09
4663,Electronics,1,2853.95
7837,Fashion,1,728.68
3346,Fashion,4,1213.42
8806,Electronics,3,2162.37
2484,Home,4,1371.82
4549,Beauty,4,757.17
7863,Fashion,4,2304.52
6196,Home,3,645.28
3873,Beauty,1,2513.18
4781,Home,1,1831.01
6495,Beauty,4,2875.74
9455,Beauty,1,2084.69
6156,Beauty,4,1892.28
6670,Fashion,2,1166.94
7952,Beauty,3,202.79
3366,Beauty,3,742.78
2347,Grocery,2,1904.24
6330,Beauty,4,2067.85
3078,Home,1,2261.81
279,Fashion,2,2647.77
217,Home,3,1836.36
9000,Beauty,2,1425.51
5444,Home,2,489.6
6167,Electronics,2,2912.22
2899,Fashion,4,941.53
1266,Home,3,2710.84
8930,Electronics,3,483.05
5136,Fashion,1,868.91
4544,Home,4,510.28
245,Electronics,1,1566.45
1673,Fashion,4,1449.45
633,Electronics,4,2809.52
5763,Grocery,4,2398.41
2161,Home,2,1321.95
9355,Home,3,1388.49
5529,Beauty,3,376.47
4559,Beauty,4,982.13
3945,Home,3,1320.58
358,Fashion,3,1542.71
2022,Grocery,2,397.41
9709,Fashion,3,1098.13
1384,Home,2,2523.68
6593,Home,1,2330.65
1096,Beauty,1,2871.51
7195,Home,2,791.6
1247,Home,2,415.31
9500,Beauty,2,2194.1
1987,Beauty,4,616.59
7808,Electronics,4,1668.47
7103,Fashion,4,1384.44
8744,Home,3,493.71
2731,Beauty,4,639.89
2051,Grocery,4,1842.46
67,Electronics,3,2657.02
3671,Fashion,1,994.59
6020,Grocery,3,2396.12
5788,Fashion,4,282.79
1640,Fashion,4,1104.88
5763,Fashion,2,766.66
5756,Home,3,2162.44
7831,Beauty,1,668.66
5928,Fashion,1,566.13
1689,Electronics,1,1868.44
5532,Beauty,1,1926.31
4427,Fashion,1,1064.26
4483,Beauty,4,796.05
1429,Beauty,1,1833.99
3535,Home,1,2997.44
7396,Home,2,427.12
7466,Grocery,1,2719.24
7087,Beauty,3,140.7
4061,Fashion,4,2149.68
9919,Beauty,4,420.16
7161,Electronics,4,2072.6
8401,Fashion,3,1892.12
9505,Grocery,2,1208.65
8023,Grocery,2,2196.54
4229,Beauty,4,2378.58
3540,Electronics,2,2404.37
98,Electronics,2,889.29
3154,Grocery,2,1916.54
8828,Grocery,4,1204.91
1339,Home,3,1241.23
1025,Beauty,1,2815.38
4883,Grocery,3,2564.68
6603,Beauty,3,2362.76
9233,Electronics,1,1365.49
7209,Beauty,4,1828.95
3415,Grocery,2,2438.87
7682,Grocery,2,2761.36
5269,Home,4,2262.3
6181,Grocery,1,1288.65
6285,Electronics,3,1406.71
9626,Grocery,1,1780.13
4055,Electronics,3,1015.75
6091,Home,4,1520.74
1798,Home,3,1608.2
1840,Beauty,3,2335.15
8374,Beauty,3,1714.04
191,Electronics,2,1915.42
378,Grocery,3,2268.93
4869,Electronics,1,448.69
6871,Grocery,1,123.91
6758,Home,3,128.37
6562,Beauty,3,2607.94
4484,Beauty,2,2604.89
3914,Home,3,2191.97
640,Grocery,2,2513.65
251,Grocery,4,894.14
6050,Electronics,3,2092.47
4968,Beauty,1,514.42
5393,Fashion,2,1135.87
2909,Electronics,3,1008.77
4481,Fashion,2,2065.65
5157,Beauty,3,2331.18
7193,Electronics,1,1646.67
6478,Grocery,2,2912.69
889,Beauty,4,1804.55
5750,Grocery,2,1386.49
2131,Fashion,3,1217.87
2537,Fashion,1,2702.03
4575,Home,4,1855.19
7727,Electronics,2,2404.2
2828,Grocery,1,2247.95
1941,Home,3,2230.88
4543,Home,1,2071.77
3359,Home,2,541.77
4663,Grocery,2,676.32
2513,Beauty,4,2097.51
8730,Beauty,1,2170.92
7162,Beauty,2,921.53
4343,Fashion,4,1820.46
5643,Electronics,4,2544.75
42,Home,2,742.16
6644,Beauty,1,248.19
9480,Home,2,1912.09
7151,Fashion,4,2802.88
7069,Home,3,1561.04
380,Fashion,3,1168.61
1540,Fashion,2,2246.34
1012,Beauty,4,551.96
4088,Home,4,620.56
7777,Grocery,2,2073.53
3833,Fashion,2,1841.32
215,Electronics,2,2524.13
583,Electronics,2,157.9
9462,Beauty,3,726.52
1835,Fashion,3,1362.01
1122,Fashion,1,2868.05
2936,Grocery,2,2617.13
5445,Beauty,4,1782.47
5774,Home,3,501.56
5825,Grocery,4,679.67
9138,Beauty,3,2746.32
4422,Grocery,3,356.4
3852,Home,4,2272.86
9068,Grocery,1,2700.76
7103,Electronics,3,580.52
1315,Electronics,1,686.7
962,Grocery,1,255.53
8615,Grocery,4,2881.68
9785,Grocery,3,2142.12
4136,Grocery,2,515.07
4857,Grocery,4,2026.63
1213,Fashion,1,1918.16
7989,Home,4,823.08
6723,Beauty,4,2039.07
3014,Grocery,4,2398.32
5893,Electronics,1,2015.47
2941,Fashion,3,1073.03
2408,Electronics,3,780.01
4933,Beauty,4,2301.98
8137,Fashion,4,1292.14
9828,Beauty,4,831.85
7072,Grocery,1,1674.69
775,Beauty,3,2815.82
69,Beauty,4,2661.17
661,Electronics,4,220.31
2667,Grocery,1,868.03
8932,Electronics,2,1809.71
8897,Fashion,2,1163.05
2905,Grocery,2,1710.74
7450,Grocery,2,2150.45
6699,Beauty,4,915.26
392,Home,3,889.99
5046,Grocery,3,357.17
4715,Electronics,3,1769.92
1133,Electronics,1,1145.8
6834,Beauty,4,2344.0
757,Electronics,2,524.72
9882,Beauty,3,2062.75
9377,Fashion,2,1194.32
4428,Electronics,1,2793.01
2376,Grocery,1,1306.59
3143,Fashion,1,226.29
9441,Grocery,1,493.35
9894,Fashion,3,944.7
3193,Home,2,489.66
1449,Beauty,1,121.62
2515,Home,4,2737.48
8340,Fashion,1,979.23
5529,Home,3,312.75
7225,Home,3,827.84
1815,Electronics,1,2931.14
1744,Home,1,2289.08
8316,Grocery,2,2420.75
3423,Home,4,2694.75
3814,Grocery,2,1974.52
8856,Grocery,2,2030.14
8676,Home,2,2743.84
1856,Home,2,1991.43
4107,Fashion,2,628.31
3549,Beauty,3,2825.86
2169,Beauty,3,259.68
1129,Home,2,2508.85
1238,Beauty,4,997.1
1364,Beauty,3,1000.64
7400,Home,4,214.7
3202,Grocery,1,564.99
171,Grocery,4,2464.16
7797,Grocery,2,2795.41
5537,Electronics,3,870.05
7749,Electronics,1,524.97
2354,Grocery,4,657.38
8021,Electronics,2,2786.71
8547,Beauty,3,2246.93
3987,Grocery,3,1301.1
8804,Beauty,2,1576.54
4752,Grocery,4,1964.11
6807,Electronics,4,1687.19
368,Home,2,1486.31
6683,Electronics,4,2576.94
3306,Fashion,3,2052.4
7435,Electronics,1,2905.69
5680,Fashion,3,1454.62
333,Beauty,1,2881.97
8293,Home,3,1702.51
879,Beauty,4,1393.53
962,Beauty,3,2437.12
4546,Electronics,4,1118.25
6695,Home,3,2832.74
802,Beauty,2,1887.45
2858,Fashion,3,344.15
5573,Home,4,269.3
8079,Electronics,3,2881.9
9866,Home,3,1138.62
9907,Beauty,2,2510.62
3897,Home,1,1085.57
5744,Fashion,1,2068.89
2840,Beauty,1,850.28
4502,Home,3,734.59
3549,Grocery,1,888.01
3636,Fashion,2,2687.06
6727,Electronics,4,2623.07
5376,Beauty,3,1252.64
2924,Electronics,1,1765.1
4948,Beauty,3,2611.97
9856,Fashion,1,300.12
8702,Grocery,4,236.59
8616,Home,3,2078.37
350,Electronics,3,2002.49
952,Beauty,3,1821.29
1250,Fashion,3,489.79
2845,Home,2,1562.37
2218,Fashion,1,2817.57
5322,Fashion,4,1057.08
6021,Home,3,1540.1
9803,Beauty,2,2396.34
7324,Grocery,4,2020.4
9034,Electronics,3,2179.11
421,Grocery,4,1500.82
9885,Beauty,4,364.78
3769,Electronics,3,240.87
6315,Beauty,1,1397.39
9960,Electronics,1,2328.45
4386,Beauty,4,2759.55
8542,Grocery,3,2236.42
5459,Electronics,2,255.28
5973,Home,1,1407.94
2520,Fashion,4,1427.88
4494,Home,1,800.14
3210,Fashion,3,643.06
1294,Home,2,2053.02
9411,Home,4,2930.48
1254,Beauty,3,945.83
6313,Home,3,2961.22
616,Home,3,810.03
5810,Home,1,520.25
1932,Grocery,3,2555.58
7586,Fashion,4,2347.21
9635,Electronics,4,2438.95
6532,Grocery,1,2993.43
4379,Electronics,4,2148.84
4626,Home,2,937.58
4746,Electronics,1,2218.64
6773,Electronics,2,2965.48
7314,Home,2,2612.31
627,Fashion,1,626.29
4447,Grocery,1,650.33
9923,Home,1,1570.4
877,Home,3,1734.78
6256,Electronics,1,2807.45
6676,Fashion,3,1481.73
9506,Home,1,1628.89
4416,Fashion,3,2245.19
7263,Fashion,1,1707.86
4610,Home,2,1368.96
8346,Grocery,1,2045.29
519,Fashion,3,2446.96
3222,Grocery,2,600.18
1528,Beauty,2,1734.05
9504,Electronics,3,876.06
1977,Grocery,3,219.94
9826,Electronics,2,2313.36
3554,Beauty,3,2492.37
6786,Home,4,2117.68
1906,Home,1,1957.23
8114,Fashion,1,2335.1
1523,Beauty,3,1983.49
6103,Electronics,4,1064.54
1359,Fashion,3,1788.72
9370,Beauty,2,2257.12
6712,Grocery,1,2851.69
930,Home,4,1202.56
4618,Fashion,2,831.53
6094,Electronics,3,2863.74
7922,Electronics,3,2599.16
7205,Fashion,4,1145.02
7565,Grocery,3,406.7
5567,Fashion,3,2254.67
1541,Electronics,4,1600.26
1800,Beauty,3,677.89
4823,Home,3,980.29
1798,Fashion,4,1533.53
1060,Beauty,1,2895.6
5147,Fashion,1,1307.65
9758,Electronics,2,1555.32
2061,Grocery,3,1033.18
6012,Home,1,316.83
1417,Home,1,2767.92
9129,Fashion,4,2851.17
9394,Grocery,3,2862.37
5811,Fashion,4,1025.67
7425,Grocery,1,1605.14
5203,Beauty,2,2247.62
1741,Beauty,1,2340.09
3414,Home,1,1644.84
2393,Fashion,2,1859.54
2547,Electronics,3,354.64
7247,Electronics,4,347.94
4143,Electronics,4,1902.22
4273,Grocery,4,457.89
5038,Fashion,3,2065.89
2128,Home,4,2695.4
465,Beauty,1,2592.49
1004,Beauty,1,1684.18
6684,Electronics,3,765.25
4005,Beauty,3,358.1
8570,Fashion,3,2934.49
9028,Beauty,1,2201.98
9059,Beauty,2,2070.83
7191,Home,2,2898.24
4002,Grocery,2,1850.7
2031,Electronics,4,2429.63
945,Home,4,1431.34
495,Beauty,3,1878.57
6989,Electronics,4,1695.17
2806,Beauty,1,792.51
7832,Fashion,4,879.26
6727,Grocery,2,868.33
1079,Home,3,150.54
9006,Fashion,3,2764.85
7577,Beauty,2,1411.33
9722,Fashion,2,1157.39
5151,Grocery,1,411.53
5725,Grocery,4,512.53
6908,Beauty,4,1213.51
2662,Electronics,4,1970.63
1927,Electronics,2,2959.89
2301,Fashion,2,148.74
3999,Electronics,1,497.8
9441,Electronics,1,1529.86
9272,Grocery,1,1897.42
6815,Fashion,2,2597.2
8364,Home,3,2764.91
569,Beauty,1,2467.14
555,Fashion,3,1350.11
9908,Beauty,1,505.7
232,Home,1,206.79
319,Electronics,4,1960.12
6213,Electronics,1,2990.57
2623,Fashion,2,1814.13
363,Electronics,3,644.5
8178,Home,2,2057.28
803,Beauty,4,995.56
9748,Fashion,2,1216.1
6769,Fashion,3,2707.01
2238,Grocery,1,2925.01
1181,Fashion,4,2789.15
4688,Beauty,3,127.82
7614,Beauty,3,1632.92
8807,Home,2,2689.07
5265,Electronics,4,259.35
7966,Beauty,1,1879.81
7126,Home,2,1284.47
6988,Beauty,2,382.03
2058,Home,3,166.98
2000,Fashion,1,2318.16
1131,Home,2,1938.67
2015,Beauty,4,996.62
9295,Electronics,3,1247.23
9534,Grocery,4,813.77
2827,Grocery,2,727.38
9421,Grocery,4,2289.27
6242,Home,3,2177.29
1128,Fashion,1,2139.56
8801,Electronics,2,2438.51
5959,Home,2,150.03
6832,Fashion,3,168.86
1834,Home,3,383.31
2093,Grocery,4,1602.18
9920,Home,3,2092.15
2691,Home,3,2697.56
7164,Electronics,4,861.55
3794,Electronics,3,1527.9
4786,Electronics,3,2768.6
6038,Home,4,1443.85
7654,Home,2,2561.95
5917,Electronics,3,2186.66
2282,Grocery,4,1375.89
134,Grocery,1,1686.24
2210,Electronics,1,1533.48
2029,Electronics,3,1495.13
9158,Fashion,4,2329.36
5014,Electronics,1,2612.35
63,Home,1,1000.74
2276,Electronics,3,1595.7
8953,Home,1,2386.96
512,Fashion,4,1239.63
3767,Grocery,4,226.74
4310,Fashion,3,2992.49
8436,Electronics,2,2378.78
3268,Beauty,4,1524.22
1865,Fashion,2,1107.43
5419,Home,2,2989.33
6950,Beauty,4,1240.01
5290,Electronics,4,2739.91
4824,Beauty,3,2306.24
3648,Electronics,3,1789.89
3714,Beauty,3,2345.56
4313,Grocery,2,244.76
5116,Electronics,1,2474.67
266,Home,4,431.72
7373,Electronics,2,2162.32
3025,Fashion,2,246.81
7027,Electronics,3,1942.57
1473,Grocery,4,1115.63
1034,Grocery,1,2078.1
9251,Home,2,843.19
1461,Electronics,4,2159.16
9314,Beauty,3,708.44
9230,Fashion,1,1326.82
544,Grocery,3,2553.65
784,Grocery,1,1335.53
8686,Electronics,3,1713.02
6527,Grocery,3,855.14
9635,Home,3,2610.46
6059,Fashion,1,1532.78
2044,Grocery,1,501.43
618,Beauty,2,2707.79
192,Grocery,3,2970.9
9711,Beauty,1,2584.14
9804,Home,3,2230.6
5769,Beauty,2,1422.04
238,Electronics,4,1883.3
1948,Fashion,3,252.7
1209,Electronics,3,2203.26
8806,Grocery,1,2680.57
1058,Fashion,3,594.92
7428,Grocery,2,1800.92
618,Fashion,4,1925.18
3493,Grocery,2,2686.71
466,Beauty,3,1905.77
8716,Grocery,1,1188.2
1945,Grocery,1,1682.59
671,Beauty,4,1752.99
6264,Home,2,2873.53
2905,Beauty,3,2466.45
7545,Home,4,654.4
131,Home,4,1730.31
4538,Home,1,1190.25
6824,Grocery,1,882.87
5435,Beauty,1,1913.94
8765,Beauty,4,1672.37
9401,Fashion,3,2163.51
2508,Grocery,4,977.26
2638,Electronics,3,2719.69
3476,Electronics,2,440.52
100,Grocery,2,1438.51
2676,Beauty,2,1287.18
9643,Grocery,4,1923.34
802,Electronics,2,1687.49
1569,Home,1,1802.38
6237,Home,4,2408.65
8512,Beauty,3,1954.66
9742,Fashion,3,2042.5
3366,Home,3,1691.31
9285,Home,1,121.22
4578,Home,1,1150.18
4617,Beauty,3,385.57
2172,Beauty,3,1360.57
2134,Grocery,1,1368.67
4098,Electronics,4,1166.3
6540,Home,2,1997.66
9071,Electronics,2,2974.21
1080,Fashion,2,328.68
2672,Home,1,2547.51
4694,Home,1,2401.53
724,Fashion,4,1392.02
6496,Beauty,4,2760.25
6593,Grocery,2,581.55
2273,Beauty,2,2383.65
8735,Electronics,2,2094.07
5386,Fashion,4,272.32
5402,Home,4,1223.55
3435,Home,2,1904.19
8809,Electronics,2,1327.69
5758,Home,1,2795.52
191,Beauty,1,1136.13
8349,Fashion,2,117.48
8770,Beauty,3,2174.53
326,Beauty,2,2359.69
8135,Grocery,2,933.53
7667,Fashion,1,741.55
1916,Grocery,2,1592.71
4340,Grocery,4,1272.57
546,Home,3,2575.63
3644,Electronics,2,1210.07
7690,Grocery,2,2978.5
8489,Home,4,1395.02
1366,Home,1,2871.83
9116,Fashion,2,100.21
209,Grocery,4,2355.55
6436,Beauty,2,449.11
3072,Electronics,3,2602.47
8889,Beauty,1,2318.31
9088,Grocery,3,255.25
9281,Beauty,4,2993.12
8255,Grocery,1,1680.02
7822,Beauty,1,2860.85
3136,Grocery,1,512.36
3055,Fashion,2,1834.61
6336,Home,4,2149.77
2039,Home,3,2598.46
9396,Fashion,4,283.74
1592,Home,2,1900.95
4407,Grocery,3,1349.11
8924,Beauty,3,2693.73
8912,Electronics,3,2629.4
5225,Electronics,2,2242.88
1493,Fashion,4,1721.66
4112,Home,2,771.13
5409,Beauty,2,600.07
6030,Electronics,2,2708.4
8425,Beauty,1,2685.57
5592,Electronics,3,1121.48
5235,Beauty,3,904.38
8299,Home,1,402.81
3114,Grocery,2,872.74
135,Grocery,1,953.67
499,Beauty,3,1920.08
4260,Home,3,2040.42
2140,Grocery,3,1700.92
8209,Grocery,3,869.69
2007,Grocery,4,2775.62
9187,Beauty,3,569.44
2203,Electronics,4,296.42
5570,Electronics,2,2985.16
7309,Fashion,2,158.02
8212,Fashion,2,2042.03
7239,Home,1,1011.71
6137,Electronics,2,2954.59
9928,Grocery,4,1108.11
801,Beauty,4,2514.03
6734,Electronics,1,1025.57
3280,Grocery,3,1333.8
3632,Electronics,4,2041.16
2541,Electronics,3,2533.23
2719,Home,3,2343.64
3207,Grocery,2,1400.2
3841,Electronics,1,396.13
2057,Electronics,2,777.51
4034,Electronics,4,322.73
9438,Beauty,4,2502.35
6714,Home,1,2406.26
7042,Beauty,3,1876.96
1851,Electronics,2,2414.86
2262,Beauty,4,2133.3
3030,Electronics,4,140.4
6458,Beauty,3,874.89
8540,Beauty,3,540.62
6493,Home,1,2125.29
2103,Grocery,3,2255.1
8531,Beauty,2,1576.92
5222,Home,1,462.04
6415,Electronics,1,2852.1
156,Fashion,2,2047.83
6859,Grocery,1,2065.96
2892,Electronics,4,1192.39
4768,Grocery,1,1540.24
6020,Fashion,4,2514.82
8630,Grocery,2,1031.51
5004,Electronics,2,107.8
4486,Electronics,3,690.83
7551,Home,2,1716.6
1964,Grocery,4,729.94
6368,Fashion,3,2173.54
56,Electronics,2,530.72
5698,Beauty,3,1821.83
9134,Beauty,2,468.91
9222,Electronics,1,2196.14
2335,Electronics,2,447.19
39,Beauty,3,2989.12
5093,Fashion,3,1739.19
6096,Beauty,1,1127.98
6491,Grocery,3,820.51
2001,Home,2,2343.26
3642,Home,1,1150.66
8646,Electronics,4,339.12
9848,Beauty,1,2025.46
3957,Electronics,2,1444.77
6550,Beauty,4,2830.01
2406,Grocery,4,1998.7
2855,Fashion,1,612.79
5339,Grocery,3,1610.6
6136,Home,4,1919.91
4020,Beauty,3,870.05
8618,Grocery,1,2094.36
467,Beauty,4,2366.85
2763,Beauty,1,145.32
6867,Fashion,1,750.66
1993,Beauty,1,1397.43
5618,Electronics,2,1905.56
7719,Home,2,763.36
8082,Beauty,1,2619.44
2440,Home,1,705.17
6923,Electronics,3,2545.57
6408,Fashion,2,1413.91
3172,Beauty,2,368.4
7031,Fashion,4,2098.76
4217,Home,2,2057.26
641,Beauty,2,1369.03
1448,Grocery,4,398.56
7392,Electronics,1,394.93
6729,Grocery,3,2832.48
2247,Fashion,4,904.6
3573,Electronics,3,2515.7
1005,Fashion,2,2375.23
9937,Electronics,1,999.52
4905,Grocery,1,2457.26
7469,Grocery,4,475.01
2445,Beauty,3,659.38
8370,Fashion,3,2548.43
5022,Beauty,4,114.25
2144,Grocery,1,770.05
3284,Electronics,2,1747.78
3855,Electronics,2,2482.82
6499,Electronics,3,1823.93
4816,Fashion,1,1992.77
2350,Beauty,1,981.01
2530,Home,3,2756.35
5095,Grocery,2,700.34
5757,Electronics,2,1664.91
7930,Home,1,2275.5
46,Electronics,3,2182.6
713,Home,3,343.77
8601,Home,1,1021.96
6273,Grocery,1,800.0
6995,Home,4,273.68
9421,Fashion,2,2124.25
8459,Electronics,3,1986.38
3375,Grocery,1,658.96
6660,Fashion,1,2229.82
396,Home,2,374.67
504,Grocery,1,2989.35
8005,Fashion,3,1671.88
8419,Grocery,3,785.42
2391,Beauty,2,1245.36
7673,Grocery,3,2018.07
143,Fashion,2,248.48
5374,Electronics,4,2945.26
3404,Home,3,1410.69
3527,Electronics,3,618.72
2016,Fashion,4,2292.69
7922,Beauty,2,553.6
3081,Beauty,3,2687.19
7303,Beauty,2,218.37
63,Electronics,1,2964.65
5770,Grocery,3,1354.09
5266,Grocery,4,270.09
4700,Grocery,1,2763.55
2388,Grocery,3,1366.09
684,Beauty,2,989.16
3062,Grocery,3,2348.71
7567,Home,3,1733.9
285,Beauty,4,1998.49
2510,Electronics,4,647.55
2719,Electronics,2,2812.26
9060,Fashion,1,2485.43
1840,Fashion,1,2063.92
156,Home,1,2235.15
9436,Electronics,1,2789.78
2820,Electronics,1,1333.39
4491,Home,4,2026.85
9395,Home,3,2565.86
4797,Home,4,2774.15
2062,Electronics,3,2862.3
6550,Home,2,2003.55
5689,Beauty,2,1757.25
6465,Home,4,2653.38
7435,Grocery,4,1028.26
5241,Fashion,3,2783.27
8590,Electronics,3,389.02
1059,Electronics,4,927.03
1411,Beauty,2,2755.31
5557,Home,2,2689.01
4198,Fashion,4,612.72
5406,Grocery,3,2224.64
7203,Electronics,4,1440.35
2870,Electronics,3,1832.38
3007,Home,1,2828.29
3236,Grocery,1,2345.51
7877,Grocery,1,1238.05
9488,Home,4,634.12
3082,Electronics,1,2866.84
5289,Grocery,2,1601.56
3634,Home,3,951.17
3376,Fashion,3,1202.96
455,Grocery,2,301.17
9075,Electronics,1,1790.9
6259,Grocery,1,1088.39
8856,Fashion,1,1358.88
587,Home,3,2542.23
6854,Grocery,4,2911.5
3359,Fashion,3,239.27
1818,Fashion,3,2696.11
2059,Fashion,2,188.54
4927,Grocery,4,1271.17
9272,Beauty,1,1482.23
5151,Home,1,2323.91
4562,Fashion,3,2813.27
5288,Home,2,2898.94
4310,Fashion,3,444.86
9617,Electronics,1,2733.79
1836,Electronics,1,1100.53
6490,Electronics,2,2604.92
6492,Home,3,2104.54
9803,Fashion,2,1186.08
2554,Electronics,3,2373.21
2669,Home,3,637.31
5568,Electronics,3,1408.22
6535,Fashion,1,1102.07
8268,Electronics,3,2757.97
7617,Grocery,4,2084.78
2157,Electronics,3,2934.72
9105,Grocery,4,1687.38
1868,Beauty,3,2326.87
2803,Beauty,1,1384.74
7,Electronics,2,1996.39
7768,Home,4,2290.73
4532,Home,1,2494.0
6063,Home,1,1070.6
7630,Home,1,2963.25
1847,Home,3,269.5
627,Grocery,2,432.6
4144,Electronics,1,596.2
4489,Electronics,4,1522.53
9535,Electronics,4,550.44
9876,Home,1,993.71
8570,Home,2,1716.57
3861,Beauty,1,1036.02
3916,Grocery,4,2475.08
3916,Electronics,2,770.71
5711,Electronics,3,2579.4
9743,Fashion,3,1538.33
8918,Beauty,2,1869.79
6978,Electronics,4,246.72
7287,Electronics,2,1043.25
2872,Home,3,657.64
7034,Fashion,4,1990.95
8927,Grocery,1,2361.87
2298,Fashion,3,583.71
3830,Home,4,1875.95
9774,Home,1,467.46
6895,Grocery,3,1970.95
6738,Grocery,3,479.89
7714,Fashion,4,2510.44
7215,Fashion,2,2065.06
6946,Home,2,2351.61
9268,Beauty,2,870.07
2276,Home,1,2405.73
7550,Beauty,1,2529.11
8932,Home,3,255.19
5538,Fashion,3,1266.79
8784,Fashion,1,2605.82
7422,Fashion,3,1207.37
2106,Fashion,1,2769.48
4027,Electronics,4,389.22
8161,Beauty,2,1805.37
7069,Fashion,4,926.88
2361,Home,3,1180.8
2146,Fashion,1,1722.77
1095,Fashion,2,342.82
3228,Fashion,4,1189.95
2933,Home,3,354.73
7242,Beauty,2,817.0
2185,Fashion,4,2020.31
4367,Fashion,3,455.68
2485,Home,1,1636.62
3157,Home,2,2237.52
4137,Grocery,1,2164.72
5610,Electronics,2,304.46
9179,Grocery,4,1490.89
7920,Grocery,4,1285.15
7725,Grocery,2,430.49
6367,Electronics,1,2598.02
3046,Beauty,3,2562.82
397,Beauty,4,2589.04
3473,Electronics,1,122.79
5833,Grocery,4,794.15
5161,Grocery,3,1034.09
4964,Electronics,1,166.54
1651,Home,1,2907.15
703,Home,1,174.7
6518,Fashion,3,238.64
857,Electronics,1,1108.62
8432,Fashion,3,1168.34
454,Home,2,2770.31
1969,Fashion,2,1319.55
363,Fashion,1,1216.84
9577,Fashion,3,202.91
35,Grocery,1,296.32
4725,Electronics,2,1166.27
4448,Beauty,4,2874.89
8424,Electronics,4,699.57
4660,Electronics,3,2476.28
1049,Grocery,4,997.49
3687,Grocery,3,1886.39
544,Fashion,4,2150.98
770,Grocery,1,286.15
3901,Fashion,3,2142.71
6903,Grocery,3,1964.58
6469,Grocery,1,1909.46
9113,Home,1,1471.26
9788,Fashion,4,1187.96
4174,Grocery,3,1358.72
4986,Beauty,2,669.08
8374,Beauty,4,2135.28
7956,Electronics,1,877.65
2272,Grocery,2,2043.32
6798,Fashion,4,2622.69
5082,Home,1,2824.27
2373,Electronics,2,1789.89
8238,Grocery,3,2850.01
901,Beauty,2,349.32
5403,Home,2,2604.38
5267,Home,2,856.25
7865,Home,1,341.28
2788,Fashion,3,1915.7
9100,Home,3,1507.68
1296,Electronics,1,899.89
2419,Electronics,3,2362.05
260,Grocery,3,2888.49
8037,Grocery,3,657.44
6648,Fashion,1,668.7
1819,Home,3,446.9
5573,Electronics,1,2962.21
7734,Electronics,4,1350.04
6975,Fashion,1,1074.68
3212,Beauty,4,1738.99
7992,Electronics,4,2381.36
6536,Home,1,1924.71
2173,Beauty,3,1621.59
5027,Home,1,2305.14
2040,Home,1,2716.89
7915,Electronics,4,1917.24
8969,Home,3,1380.91
3424,Fashion,4,1408.6
4205,Electronics,2,312.9
9497,Home,4,1127.39
4295,Fashion,2,1081.36
