order_id,user_id,order_date,order_status,order_value,payment_mode
5586,1658,2024-07-01,Completed,1635.45,Card
5587,4404,2024-02-08,Cancelled,978.5,COD
5588,3221,2024-06-07,Cancelled,1159.65,COD
5589,528,2024-10-28,Completed,2871.13,Card
5590,410,2024-02-23,Completed,4062.25,Card
5591,38,2024-08-16,Completed,1387.6,COD
5592,1438,2024-03-25,Cancelled,3121.31,COD
5593,1148,2024-07-23,Completed,450.26,UPI
5594,3049,2024-12-19,Completed,2421.91,COD
5595,864,2024-02-02,Completed,866.76,UPI
5596,1690,2024-06-27,Completed,4914.38,UPI
5597,1021,2024-07-20,Cancelled,2292.6,UPI
5598,4792,2024-03-19,Cancelled,1148.52,COD
5599,2028,2024-08-20,Completed,3865.48,Card
5600,67,2024-11-22,Completed,1245.91,Card
5601,1880,2024-11-11,Completed,369.36,UPI
5602,1001,2024-07-06,Completed,2093.83,UPI
5603,3999,2024-01-26,Cancelled,3197.35,COD
5604,278,2024-12-27,Completed,1670.75,COD
5605,1145,2024-07-04,Completed,2300.44,Card
5606,3990,2024-05-26,Completed,1679.99,Card
5607,2936,2024-04-18,Completed,4458.44,UPI
5608,3256,2024-07-29,Completed,1453.43,COD
5609,3899,2024-02-23,Cancelled,894.16,Card
5610,855,2024-04-29,Completed,2051.34,Card
5611,1879,2024-04-12,Completed,1831.06,Card
5612,1307,2024-09-30,Cancelled,3074.23,COD
5613,1563,2024-01-01,Completed,3773.44,Card
5614,1821,2024-08-21,Completed,4261.81,Card
5615,1476,2024-05-27,Completed,3332.37,UPI
5616,948,2024-09-05,Completed,4955.37,UPI
5617,3343,2024-06-07,Completed,3104.05,UPI
5618,135,2024-04-18,Completed,375.58,COD
5619,3156,2024-09-30,Completed,1035.62,UPI
5620,1024,2024-04-27,Completed,1964.28,COD
5621,4418,2024-05-24,Completed,1835.95,Card
5622,4457,2024-10-14,Cancelled,1731.0,UPI
5623,4089,2024-07-09,Completed,3396.85,COD
5624,4607,2024-09-06,Completed,1638.5,UPI
5625,3781,2024-11-07,Completed,1891.27,UPI
5626,2548,2024-08-28,Completed,4582.12,Card
5627,2937,2024-12-10,Cancelled,4732.47,UPI
5628,4039,2024-06-18,Completed,312.57,UPI
5629,1032,2024-03-18,Completed,2521.89,Card
5630,4659,2024-11-20,Completed,2156.74,UPI
5631,1876,2024-11-14,Completed,2610.21,UPI
5632,3450,2024-07-05,Completed,4803.96,UPI
5633,3665,2024-05-14,Completed,3674.71,COD
5634,2770,2024-02-26,Completed,4797.45,Card
5635,465,2024-10-02,Completed,1946.67,COD
5636,4812,2024-02-27,Completed,1005.45,COD
5637,927,2024-09-04,Completed,3384.02,COD
5638,2402,2024-09-20,Completed,2941.95,Card
5639,4352,2024-05-02,Completed,4304.14,COD
5640,3392,2024-12-02,Completed,4409.76,COD
5641,3528,2024-09-04,Completed,2175.49,COD
5642,3179,2024-03-13,Completed,4283.81,Card
5643,3216,2024-10-31,Cancelled,1805.16,COD
5644,592,2024-06-23,Completed,1263.42,UPI
5645,413,2024-04-22,Completed,2471.49,Card
5646,4820,2024-04-15,Completed,4228.34,Card
5647,3344,2024-05-05,Completed,2515.62,UPI
5648,3466,2024-01-11,Cancelled,2485.83,Card
5649,4349,2024-07-23,Completed,565.33,UPI
5650,4001,2024-08-15,Completed,813.16,UPI
5651,4852,2024-01-24,Completed,2443.77,COD
5652,3027,2024-06-04,Completed,2576.98,UPI
5653,2953,2024-01-23,Completed,755.77,COD
5654,2009,2024-05-09,Completed,711.0,COD
5655,2801,2024-05-21,Completed,3153.87,COD
5656,3559,2024-05-31,Completed,2842.75,Card
5657,2311,2024-05-15,Completed,3739.74,UPI
5658,4075,2024-05-04,Completed,3642.87,UPI
5659,4103,2024-02-28,Completed,1634.29,Card
5660,1112,2024-01-01,Completed,3423.51,COD
5661,4477,2024-03-18,Completed,2987.27,Card
5662,1350,2024-04-17,Completed,343.88,UPI
5663,3826,2024-01-20,Completed,2286.09,UPI
5664,3636,2024-01-17,Completed,3566.67,UPI
5665,4824,2024-10-21,Completed,4579.25,COD
5666,4150,2024-11-30,Completed,895.76,COD
5667,4623,2024-10-11,Completed,1309.59,UPI
5668,509,2024-04-24,Completed,3869.88,COD
5669,3063,2024-03-10,Completed,730.78,UPI
5670,3930,2024-12-25,Completed,420.69,Card
5671,1082,2024-09-01,Completed,1834.52,COD
5672,4280,2024-05-25,Completed,1779.38,UPI
5673,955,2024-11-11,Completed,2566.33,UPI
5674,4503,2024-06-23,Completed,1473.74,UPI
5675,1524,2024-07-30,Completed,340.49,Card
5676,4121,2024-09-05,Completed,4596.82,Card
5677,4086,2024-08-23,Completed,4893.86,Card
5678,3916,2024-08-08,Cancelled,4966.63,UPI
5679,4394,2024-01-04,Completed,4856.96,Card
5680,2688,2024-02-15,Completed,4142.24,UPI
5681,3241,2024-10-19,Completed,3031.99,COD
5682,3598,2024-03-26,Cancelled,2765.0,Card
5683,958,2024-09-04,Completed,593.56,Card
5684,1627,2024-07-09,Completed,4440.04,COD
5685,3209,2024-05-09,Completed,1378.45,Card
5686,3692,2024-02-04,Completed,3786.38,UPI
5687,4717,2024-01-19,Completed,3577.98,UPI
5688,2779,2024-04-30,Completed,3832.19,UPI
5689,367,2024-11-26,Completed,888.97,UPI
5690,964,2024-10-07,Completed,2380.05,COD
5691,3431,2024-06-18,Cancelled,3627.78,Card
5692,3386,2024-08-11,Completed,364.21,UPI
5693,4590,2024-07-22,Cancelled,2247.95,COD
5694,1976,2024-02-04,Completed,1806.24,UPI
5695,1558,2024-11-17,Completed,4092.08,UPI
5696,3589,2024-04-22,Completed,2743.87,Card
5697,110,2024-12-19,Completed,2972.11,COD
5698,2717,2024-07-28,Completed,687.03,UPI
5699,2272,2024-10-22,Completed,1094.27,UPI
5700,3690,2024-04-20,Completed,3821.77,UPI
5701,2749,2024-01-09,Completed,2625.73,COD
5702,1808,2024-09-15,Cancelled,1060.75,UPI
5703,636,2024-11-02,Completed,321.68,UPI
5704,3275,2024-03-31,Cancelled,1978.93,UPI
5705,1500,2024-10-11,Completed,1849.5,UPI
5706,861,2024-01-14,Completed,2096.14,UPI
5707,2279,2024-07-18,Completed,402.1,UPI
5708,3177,2024-02-10,Cancelled,4617.27,COD
5709,2128,2024-11-15,Cancelled,2207.86,Card
5710,2149,2024-05-31,Cancelled,3770.35,UPI
5711,4386,2024-01-11,Completed,1234.86,UPI
5712,4529,2024-09-17,Completed,396.17,Card
5713,1137,2024-02-25,Completed,3739.51,COD
5714,2205,2024-09-09,Completed,4537.81,UPI
5715,4277,2024-02-08,Completed,2966.65,COD
5716,3818,2024-05-15,Completed,1093.76,COD
5717,3437,2024-04-24,Cancelled,3576.68,COD
5718,4823,2024-06-01,Cancelled,4733.03,Card
5719,4266,2024-04-21,Completed,4841.73,COD
5720,2596,2024-09-11,Cancelled,2745.57,COD
5721,2381,2024-03-04,Completed,4289.38,Card
5722,2035,2024-06-17,Completed,3855.51,Card
5723,961,2024-02-11,Cancelled,2025.52,COD
5724,4545,2024-07-31,Cancelled,2214.73,Card
5725,712,2024-03-10,Completed,2236.47,Card
5726,2811,2024-05-25,Cancelled,518.66,COD
5727,991,2024-11-05,Completed,3363.01,Card
5728,384,2024-03-11,Completed,2935.29,UPI
5729,3764,2024-12-21,Completed,3862.96,Card
5730,4718,2024-06-16,Completed,1864.45,Card
5731,2064,2024-09-12,Cancelled,534.6,UPI
5732,3251,2024-05-25,Completed,2886.94,Card
5733,2549,2024-01-02,Completed,4160.92,Card
5734,4595,2024-02-06,Completed,4234.25,Card
5735,2096,2024-07-30,Cancelled,4058.88,Card
5736,4432,2024-02-07,Completed,2926.4,UPI
5737,2814,2024-05-17,Completed,3742.47,UPI
5738,2856,2024-11-16,Completed,867.03,COD
5739,481,2024-03-13,Cancelled,1210.01,Card
5740,4477,2024-03-02,Completed,4868.37,COD
5741,4973,2024-02-04,Completed,2243.59,UPI
5742,548,2024-09-12,Completed,2189.79,Card
5743,1885,2024-03-05,Completed,663.15,COD
5744,1590,2024-02-05,Completed,2407.02,Card
5745,4584,2024-10-23,Cancelled,3396.71,UPI
5746,3100,2024-06-10,Cancelled,3779.96,UPI
5747,764,2024-07-17,Completed,2051.13,Card
5748,3229,2024-01-23,Cancelled,4790.03,Card
5749,4794,2024-07-11,Cancelled,2468.09,COD
5750,3556,2024-01-11,Completed,2587.65,UPI
5751,389,2024-03-24,Completed,3397.83,COD
5752,4109,2024-08-29,Completed,875.42,COD
5753,4422,2024-10-02,Completed,3439.22,Card
5754,1521,2024-10-14,Completed,2009.6,COD
5755,955,2024-04-05,Completed,432.37,Card
5756,3571,2024-07-30,Completed,3962.5,COD
5757,3153,2024-01-27,Completed,4714.83,UPI
5758,4610,2024-03-08,Completed,3000.87,UPI
5759,1890,2024-08-28,Completed,2006.25,COD
5760,803,2024-03-25,Completed,3573.24,UPI
5761,945,2024-03-04,Completed,4553.67,COD
5762,3175,2024-10-05,Completed,1780.42,Card
5763,1650,2024-08-14,Completed,2936.77,Card
5764,915,2024-11-14,Cancelled,1430.94,UPI
5765,775,2024-11-21,Completed,3319.08,Card
5766,3902,2024-06-08,Completed,4015.22,Card
5767,3351,2024-07-16,Completed,1304.14,COD
5768,1478,2024-02-11,Completed,2906.97,COD
5769,1179,2024-03-30,Completed,1139.62,UPI
5770,2445,2024-11-10,Completed,2526.9,Card
5771,2080,2024-03-05,Completed,3474.84,UPI
5772,687,2024-01-21,Completed,453.75,COD
5773,4358,2024-01-22,Completed,3791.5,COD
5774,1598,2024-04-10,Completed,1975.23,Card
5775,1446,2024-09-07,Completed,2940.95,Card
5776,1159,2024-03-25,Completed,2483.44,Card
5777,4380,2024-07-25,Completed,3961.97,UPI
5778,3360,2024-01-10,Completed,3790.73,UPI
5779,3220,2024-04-29,Completed,311.78,COD
5780,3287,2024-11-25,Completed,988.04,COD
5781,2348,2024-06-19,Cancelled,1424.0,Card
5782,2789,2024-08-05,Completed,2713.68,COD
5783,4832,2024-09-19,Completed,1716.3,UPI
5784,1658,2024-01-09,Completed,856.76,UPI
5785,499,2024-11-07,Cancelled,692.41,Card
5786,567,2024-11-28,Completed,2118.8,UPI
5787,3586,2024-04-05,Completed,2148.12,COD
5788,3372,2024-04-12,Completed,3468.47,COD
5789,1865,2024-07-12,Completed,963.94,COD
5790,3003,2024-06-26,Completed,2120.79,COD
5791,2892,2024-07-16,Completed,1781.99,COD
5792,1939,2024-06-23,Completed,2555.77,Card
5793,3291,2024-08-23,Completed,4141.78,COD
5794,4099,2024-12-03,Completed,1880.75,UPI
5795,488,2024-07-26,Completed,4969.89,Card
5796,3711,2024-05-12,Completed,4747.95,Card
5797,1465,2024-06-11,Completed,1344.47,COD
5798,2608,2024-10-15,Completed,2720.58,UPI
5799,2488,2024-07-30,Completed,4589.41,COD
5800,3091,2024-09-12,Cancelled,3656.96,Card
5801,3768,2024-12-19,Completed,4405.41,COD
5802,833,2024-12-19,Completed,4057.94,COD
5803,3255,2024-04-24,Completed,3215.69,COD
5804,607,2024-08-13,Completed,3391.55,COD
5805,2894,2024-10-14,Completed,1512.46,COD
5806,1313,2024-10-08,Completed,1174.49,COD
5807,669,2024-09-30,Completed,2985.34,COD
5808,715,2024-06-14,Completed,702.22,Card
5809,4069,2024-12-10,Completed,1489.99,Card
5810,494,2024-08-22,Completed,3158.96,UPI
5811,896,2024-06-04,Completed,743.58,COD
5812,2886,2024-11-16,Completed,3255.97,Card
5813,1641,2024-07-14,Completed,2805.95,Card
5814,2707,2024-09-28,Completed,946.5,UPI
5815,4110,2024-07-24,Completed,2645.66,Card
5816,1585,2024-06-28,Completed,3652.34,Card
5817,786,2024-05-09,Completed,2972.28,Card
5818,4154,2024-01-13,Completed,4460.06,Card
5819,3558,2024-05-04,Completed,4759.01,Card
5820,3458,2024-03-15,Completed,2009.65,UPI
5821,1586,2024-06-11,Completed,1521.95,COD
5822,2813,2024-03-24,Completed,2206.63,COD
5823,3203,2024-10-11,Completed,2465.08,COD
5824,2898,2024-06-16,Completed,1175.05,COD
5825,4629,2024-12-19,Completed,3788.3,Card
5826,542,2024-11-28,Completed,4597.81,UPI
5827,4311,2024-08-18,Cancelled,2536.23,COD
5828,441,2024-06-20,Completed,556.37,Card
5829,1024,2024-04-01,Completed,4926.34,UPI
5830,3075,2024-05-20,Cancelled,1919.5,UPI
5831,1172,2024-03-09,Completed,1331.31,Card
5832,4012,2024-08-04,Completed,2077.5,COD
5833,535,2024-04-25,Cancelled,2459.85,COD
5834,1202,2024-09-10,Cancelled,1706.16,Card
5835,625,2024-12-10,Completed,2355.23,COD
5836,2785,2024-02-10,Cancelled,4664.6,COD
5837,1253,2024-02-24,Completed,3254.34,UPI
5838,2007,2024-11-09,Completed,1815.53,UPI
5839,4599,2024-12-26,Completed,334.54,UPI
5840,773,2024-06-06,Cancelled,3173.23,UPI
5841,754,2024-10-26,Cancelled,2181.94,Card
5842,3376,2024-10-29,Completed,2493.91,Card
5843,120,2024-09-21,Cancelled,4400.0,COD
5844,4347,2024-07-01,Cancelled,2403.8,COD
5845,465,2024-01-02,Completed,955.84,COD
5846,4813,2024-03-12,Completed,2844.23,UPI
5847,4248,2024-08-06,Completed,3615.04,COD
5848,4082,2024-11-21,Completed,1711.29,UPI
5849,188,2024-12-30,Completed,1470.59,Card
5850,1195,2024-11-22,Completed,2055.13,Card
5851,2304,2024-11-17,Completed,2155.96,COD
5852,4492,2024-10-18,Completed,1163.79,Card
5853,3827,2024-10-22,Completed,3284.76,COD
5854,3077,2024-02-24,Cancelled,3929.09,COD
5855,3167,2024-04-15,Cancelled,3208.99,Card
5856,3463,2024-10-04,Completed,2665.46,COD
5857,1867,2024-01-26,Completed,2993.69,Card
5858,3969,2024-08-10,Completed,2713.61,COD
5859,4936,2024-04-09,Completed,2480.02,Card
5860,81,2024-11-04,Completed,432.32,COD
5861,4916,2024-10-10,Cancelled,2842.09,COD
5862,2069,2024-01-11,Completed,651.75,UPI
5863,127,2024-07-08,Completed,2868.98,UPI
5864,1948,2024-02-01,Cancelled,2632.96,COD
5865,997,2024-10-14,Completed,4316.39,UPI
5866,863,2024-12-08,Completed,2233.31,Card
5867,2518,2024-12-05,Completed,4779.09,Card
5868,821,2024-08-30,Completed,2454.16,UPI
5869,2608,2024-03-22,Completed,4756.75,UPI
5870,4351,2024-02-20,Completed,1038.59,COD
5871,45,2024-06-25,Completed,4410.0,COD
5872,2145,2024-05-04,Completed,3961.7,COD
5873,2788,2024-06-26,Completed,1439.34,COD
5874,4536,2024-02-28,Cancelled,4982.17,UPI
5875,4473,2024-09-25,Completed,1527.76,Card
5876,704,2024-08-16,Completed,2635.11,UPI
5877,1993,2024-11-10,Completed,3705.4,COD
5878,207,2024-03-15,Completed,318.43,Card
5879,417,2024-06-18,Cancelled,1937.22,UPI
5880,446,2024-03-14,Completed,2980.1,UPI
5881,474,2024-04-04,Completed,3094.48,UPI
5882,3459,2024-08-21,Completed,3888.19,UPI
5883,4832,2024-05-26,Completed,2850.03,COD
5884,2666,2024-07-28,Completed,4952.65,Card
5885,789,2024-06-19,Completed,3363.4,UPI
5886,2458,2024-04-21,Completed,3348.5,COD
5887,155,2024-08-20,Completed,2379.94,UPI
5888,2020,2024-04-28,Completed,2473.52,UPI
5889,3631,2024-07-05,Completed,2614.45,COD
5890,3285,2024-10-14,Completed,4811.75,COD
5891,4437,2024-08-06,Cancelled,3029.38,UPI
5892,1593,2024-01-07,Completed,555.06,COD
5893,4112,2024-01-22,Completed,3401.5,UPI
5894,4901,2024-03-25,Completed,1098.25,COD
5895,2441,2024-08-05,Completed,2265.9,Card
5896,1181,2024-05-07,Completed,734.07,COD
5897,1940,2024-06-23,Completed,1031.9,Card
5898,2952,2024-12-28,Completed,3851.85,UPI
5899,431,2024-04-25,Cancelled,2023.06,COD
5900,3302,2024-12-23,Completed,525.02,Card
5901,810,2024-10-08,Completed,3701.32,COD
5902,1543,2024-07-28,Completed,329.94,Card
5903,3985,2024-02-27,Completed,4090.72,Card
5904,1226,2024-10-28,Completed,2922.42,UPI
5905,1854,2024-08-27,Completed,4317.61,COD
5906,4339,2024-05-12,Completed,1614.38,UPI
5907,3159,2024-09-04,Completed,1099.46,UPI
5908,4981,2024-04-09,Completed,615.89,Card
5909,2536,2024-06-14,Completed,3588.93,UPI
5910,2340,2024-04-12,Completed,4576.17,Card
5911,704,2024-05-02,Completed,3591.92,UPI
5912,518,2024-06-15,Completed,3174.6,UPI
5913,335,2024-05-11,Completed,327.58,COD
5914,1048,2024-09-10,Completed,2002.4,COD
5915,4855,2024-02-29,Completed,4730.74,Card
5916,3101,2024-02-23,Completed,2866.27,UPI
5917,4714,2024-09-17,Completed,1538.67,UPI
5918,2285,2024-03-27,Completed,870.84,Card
5919,951,2024-10-30,Cancelled,2144.28,Card
5920,2121,2024-06-17,Completed,964.28,COD
5921,454,2024-12-08,Cancelled,4803.11,COD
5922,1614,2024-01-20,Completed,4249.7,COD
5923,2872,2024-12-12,Completed,2530.65,Card
5924,1564,2024-10-22,Completed,4954.75,COD
5925,2055,2024-07-11,Completed,1009.47,UPI
5926,3809,2024-11-28,Completed,1063.3,Card
5927,3741,2024-05-18,Completed,1051.27,COD
5928,4765,2024-01-01,Completed,954.79,COD
5929,573,2024-11-28,Cancelled,2616.53,Card
5930,4596,2024-02-23,Completed,3934.01,COD
5931,2974,2024-06-26,Completed,3318.46,COD
5932,1939,2024-04-17,Completed,2276.38,COD
5933,568,2024-03-12,Completed,436.87,COD
5934,3902,2024-07-07,Completed,1914.16,Card
5935,2156,2024-12-19,Completed,1585.36,COD
5936,2033,2024-11-14,Completed,1389.93,Card
5937,2047,2024-02-04,Completed,2144.89,Card
5938,2250,2024-10-06,Completed,3535.91,COD
5939,1635,2024-01-03,Completed,3797.03,COD
5940,1617,2024-06-16,Completed,1187.71,COD
5941,1506,2024-01-10,Completed,3193.05,Card
5942,357,2024-02-04,Completed,1817.57,Card
5943,1273,2024-06-26,Completed,1411.39,UPI
5944,2610,2024-06-17,Completed,4987.61,Card
5945,696,2024-02-11,Completed,595.7,Card
5946,4421,2024-09-26,Cancelled,4308.7,UPI
5947,117,2024-08-15,Completed,2173.92,Card
5948,3533,2024-09-02,Completed,4726.58,COD
5949,3905,2024-01-24,Cancelled,1226.02,Card
5950,1552,2024-12-26,Cancelled,4980.66,Card
5951,1352,2024-08-18,Completed,3839.83,Card
5952,3910,2024-10-31,Completed,2945.47,UPI
5953,3774,2024-04-29,Completed,3866.59,UPI
5954,2667,2024-09-21,Completed,3756.07,COD
5955,108,2024-07-17,Cancelled,1903.18,Card
5956,2637,2024-11-15,Completed,4684.49,COD
5957,2930,2024-06-19,Completed,4706.61,UPI
5958,3020,2024-04-12,Completed,1582.43,COD
5959,3374,2024-09-01,Cancelled,1508.46,UPI
5960,2885,2024-07-23,Completed,4336.29,UPI
5961,1751,2024-08-19,Cancelled,1736.94,COD
5962,4616,2024-12-27,Completed,4612.35,Card
5963,926,2024-06-26,Cancelled,3406.9,UPI
5964,2764,2024-07-01,Completed,4835.49,COD
5965,2549,2024-12-02,Completed,4138.6,UPI
5966,4978,2024-10-27,Completed,4254.24,Card
5967,4832,2024-01-11,Completed,667.21,COD
5968,1201,2024-05-05,Completed,2643.99,UPI
5969,2919,2024-06-20,Completed,2209.56,UPI
5970,1241,2024-02-13,Completed,3975.32,UPI
5971,738,2024-02-18,Completed,1816.06,UPI
5972,949,2024-05-24,Cancelled,3481.83,UPI
5973,718,2024-12-28,Completed,3553.57,UPI
5974,2539,2024-02-22,Completed,1740.07,Card
5975,1248,2024-07-11,Cancelled,2969.44,COD
5976,3148,2024-01-15,Completed,3605.18,Card
5977,97,2024-05-23,Completed,3298.6,Card
5978,553,2024-09-02,Completed,1845.32,Card
5979,3882,2024-09-08,Cancelled,1586.05,Card
5980,768,2024-09-25,Completed,1748.81,Card
5981,869,2024-08-03,Completed,552.89,COD
5982,2861,2024-02-04,Completed,3302.51,COD
5983,1842,2024-07-08,Cancelled,3693.8,UPI
5984,1552,2024-01-09,Completed,515.41,Card
5985,2553,2024-11-19,Completed,4873.21,Card
5986,2616,2024-04-13,Completed,3999.79,Card
5987,1023,2024-06-10,Cancelled,3647.27,UPI
5988,2991,2024-06-25,Completed,4225.94,COD
5989,3794,2024-09-14,Cancelled,4469.6,Card
5990,2460,2024-02-22,Completed,1677.75,COD
5991,72,2024-05-31,Cancelled,2568.19,COD
5992,4856,2024-07-07,Completed,3309.39,COD
5993,2667,2024-10-17,Completed,4450.19,UPI
5994,4221,2024-07-24,Completed,3681.62,COD
5995,1899,2024-01-24,Completed,3345.33,Card
5996,4177,2024-07-11,Cancelled,2839.28,COD
5997,105,2024-06-04,Completed,1796.18,UPI
5998,1641,2024-05-11,Cancelled,3659.85,UPI
5999,3297,2024-05-31,Completed,2425.96,COD
6000,1878,2024-09-27,Completed,794.91,COD
6001,1946,2024-10-06,Cancelled,4088.43,COD
6002,61,2024-11-03,Completed,3470.63,Card
6003,2593,2024-02-28,Completed,2621.6,COD
6004,906,2024-10-13,Completed,4459.33,UPI
6005,3781,2024-11-22,Completed,3714.73,UPI
6006,4304,2024-05-18,Cancelled,3052.81,COD
6007,3369,2024-06-06,Completed,3886.01,UPI
6008,4223,2024-02-17,Completed,4356.68,Card
6009,1137,2024-12-29,Completed,3072.33,COD
6010,905,2024-06-18,Completed,4417.97,Card
6011,1822,2024-04-10,Completed,3451.64,Card
6012,2511,2024-10-16,Completed,2950.49,Card
6013,4902,2024-06-24,Completed,2406.31,COD
6014,2115,2024-01-23,Cancelled,990.04,UPI
6015,1618,2024-10-24,Cancelled,377.12,Card
6016,1465,2024-11-12,Completed,1329.39,Card
6017,928,2024-01-02,Cancelled,1206.25,Card
6018,228,2024-06-21,Completed,1360.56,Card
6019,4161,2024-06-12,Completed,1962.39,COD
6020,56,2024-05-25,Completed,2471.57,COD
6021,1712,2024-08-28,Completed,4207.86,Card
6022,1158,2024-07-22,Cancelled,2037.33,UPI
6023,4527,2024-03-05,Cancelled,1396.76,COD
6024,3133,2024-11-11,Completed,4946.98,UPI
6025,4105,2024-10-16,Completed,4990.08,Card
6026,572,2024-07-14,Completed,3887.49,Card
6027,4976,2024-05-31,Completed,2022.96,COD
6028,986,2024-10-14,Completed,2201.41,COD
6029,2129,2024-04-10,Completed,1146.99,Card
6030,4052,2024-10-10,Completed,1536.17,UPI
6031,1190,2024-07-20,Completed,3471.29,Card
6032,2085,2024-07-07,Completed,3049.36,Card
6033,1002,2024-01-23,Completed,2463.88,UPI
6034,1095,2024-06-15,Completed,3213.95,Card
6035,3295,2024-04-11,Cancelled,2573.66,Card
6036,356,2024-12-13,Completed,4793.83,Card
6037,1411,2024-10-23,Completed,4322.01,UPI
6038,802,2024-08-24,Completed,3872.47,Card
6039,837,2024-05-08,Completed,774.42,UPI
6040,2014,2024-06-12,Completed,2523.99,COD
6041,72,2024-06-06,Completed,3181.25,UPI
6042,974,2024-04-01,Completed,715.44,COD
6043,783,2024-05-22,Completed,4583.35,COD
6044,327,2024-08-27,Completed,1313.8,Card
6045,2757,2024-04-02,Completed,324.15,UPI
6046,1525,2024-02-08,Completed,2245.96,COD
6047,4447,2024-12-24,Completed,884.63,COD
6048,549,2024-06-09,Completed,3719.21,COD
6049,1751,2024-03-21,Completed,4271.12,Card
6050,1700,2024-08-21,Completed,2343.08,Card
6051,863,2024-01-27,Completed,4873.38,UPI
6052,788,2024-01-25,Cancelled,2717.78,COD
6053,1172,2024-10-30,Cancelled,2775.58,COD
6054,2670,2024-02-14,Cancelled,3972.48,UPI
6055,4487,2024-02-01,Cancelled,1112.68,COD
6056,2497,2024-04-15,Cancelled,1214.23,COD
6057,4710,2024-07-03,Completed,4192.73,Card
6058,4843,2024-11-30,Completed,528.37,Card
6059,1514,2024-04-20,Completed,1538.12,COD
6060,2544,2024-03-07,Completed,3120.99,Card
6061,1128,2024-03-21,Completed,3231.06,COD
6062,3702,2024-06-01,Completed,3402.06,COD
6063,2628,2024-11-07,Completed,4639.59,COD
6064,226,2024-01-25,Completed,917.82,COD
6065,4710,2024-06-12,Completed,2151.25,COD
6066,1814,2024-07-25,Completed,1334.4,Card
6067,2421,2024-11-07,Completed,4139.93,Card
6068,3552,2024-04-24,Completed,1243.79,Card
6069,2821,2024-06-18,Completed,3567.46,COD
6070,1038,2024-03-27,Cancelled,4984.67,UPI
6071,314,2024-03-29,Completed,2177.49,COD
6072,853,2024-10-01,Completed,2500.75,Card
6073,943,2024-12-21,Cancelled,2266.33,COD
6074,972,2024-06-21,Completed,2855.69,Card
6075,955,2024-11-16,Completed,2402.47,UPI
6076,3347,2024-07-26,Completed,3730.98,COD
6077,2792,2024-09-20,Completed,345.26,COD
6078,1932,2024-06-04,Completed,2509.44,UPI
6079,1163,2024-01-24,Completed,3002.82,Card
6080,1942,2024-07-14,Cancelled,444.45,COD
6081,1861,2024-03-04,Completed,808.73,UPI
6082,3534,2024-09-27,Completed,2068.91,UPI
6083,1995,2024-04-27,Completed,1905.56,Card
6084,3615,2024-08-25,Completed,4626.22,UPI
6085,1360,2024-07-28,Completed,356.43,COD
6086,73,2024-08-13,Cancelled,4139.65,COD
6087,4178,2024-06-29,Completed,554.12,UPI
6088,4052,2024-02-12,Completed,4245.36,UPI
6089,1913,2024-06-24,Completed,2351.52,Card
6090,220,2024-12-27,Cancelled,3316.02,UPI
6091,83,2024-09-20,Completed,1140.65,COD
6092,1618,2024-03-16,Completed,4051.99,COD
6093,2002,2024-03-28,Completed,2588.19,Card
6094,4741,2024-07-11,Completed,520.84,UPI
6095,4096,2024-09-28,Cancelled,4054.15,Card
6096,1171,2024-12-30,Completed,3781.44,COD
6097,4437,2024-05-23,Completed,3900.26,Card
6098,3013,2024-07-10,Completed,2522.34,UPI
6099,4798,2024-10-20,Completed,383.48,UPI
6100,2794,2024-11-08,Completed,4413.68,COD
6101,2945,2024-12-12,Completed,3282.2,COD
6102,4171,2024-07-25,Completed,4478.58,UPI
6103,3050,2024-02-18,Cancelled,1315.03,Card
6104,2211,2024-12-08,Cancelled,3568.76,COD
6105,4229,2024-02-04,Completed,4749.23,UPI
6106,4031,2024-09-11,Completed,4982.71,COD
6107,1414,2024-08-07,Cancelled,1813.64,Card
6108,488,2024-10-26,Completed,3384.71,Card
6109,4097,2024-12-27,Completed,2236.55,Card
6110,4526,2024-07-16,Completed,4848.76,Card
6111,2317,2024-12-06,Cancelled,2021.7,COD
6112,3219,2024-06-10,Completed,1913.08,COD
6113,3357,2024-05-09,Completed,409.38,COD
6114,94,2024-09-19,Completed,1963.07,COD
6115,771,2024-01-23,Completed,1744.71,UPI
6116,3754,2024-12-05,Cancelled,905.62,UPI
6117,2719,2024-08-12,Completed,461.57,UPI
6118,1094,2024-01-25,Completed,373.58,UPI
6119,2951,2024-05-06,Completed,2080.08,COD
6120,4467,2024-08-16,Completed,2068.91,Card
6121,2980,2024-05-02,Completed,1672.84,Card
6122,4404,2024-12-29,Cancelled,2481.48,Card
6123,1082,2024-11-19,Completed,4639.12,COD
6124,3937,2024-04-09,Completed,1695.52,UPI
6125,3081,2024-01-18,Completed,3957.95,COD
6126,26,2024-07-03,Completed,491.3,COD
6127,1180,2024-02-23,Completed,4674.2,Card
6128,4811,2024-09-28,Completed,1800.94,COD
6129,2422,2024-05-18,Completed,1958.66,UPI
6130,2719,2024-07-23,Completed,2391.34,COD
6131,4594,2024-09-10,Completed,1607.84,Card
6132,4813,2024-09-14,Cancelled,4524.69,UPI
6133,656,2024-10-27,Completed,525.99,Card
6134,2763,2024-06-28,Completed,629.49,Card
6135,4912,2024-03-28,Completed,2119.17,UPI
6136,755,2024-06-16,Completed,1073.56,Card
6137,1426,2024-12-21,Completed,3838.78,UPI
