user_id,signup_date,city,device,acquisition_channel
1223,2024-10-11,Pune,Web,Organic
1224,2024-10-31,Mumbai,Web,Organic
1225,2024-10-12,Hyderabad,Web,Ads
1226,2024-05-23,Hyderabad,Mobile,Organic
1227,2024-01-19,Hyderabad,Web,Referral
1228,2024-01-18,Pune,Mobile,Organic
1229,2024-09-13,Mumbai,Mobile,Organic
1230,2024-03-18,Bangalore,Web,Referral
1231,2024-06-23,Pune,Web,Organic
1232,2024-07-12,Pune,Web,Organic
1233,2024-04-22,Mumbai,Mobile,Ads
1234,2024-04-23,Delhi,Mobile,Referral
1235,2024-08-09,Pune,Web,Referral
1236,2024-06-14,Delhi,Web,Ads
1237,2024-11-14,Delhi,Mobile,Ads
1238,2024-05-11,Hyderabad,Mobile,Organic
1239,2024-09-20,Mumbai,Web,Organic
1240,2024-02-24,Delhi,Mobile,Organic
1241,2024-12-24,Mumbai,Mobile,Ads
1242,2024-05-10,Hyderabad,Mobile,Referral
1243,2024-10-14,Mumbai,Mobile,Organic
1244,2024-09-22,Pune,Mobile,Ads
1245,2024-06-10,Delhi,Mobile,Referral
1246,2024-03-27,Mumbai,Web,Ads
1247,2024-02-24,Bangalore,Mobile,Organic
1248,2024-10-14,Mumbai,Web,Ads
1249,2024-06-26,Delhi,Web,Ads
1250,2024-12-14,Hyderabad,Mobile,Ads
1251,2024-01-08,Hyderabad,Web,Ads
1252,2024-11-16,Delhi,Web,Referral
1253,2024-11-08,Pune,Web,Organic
1254,2024-09-03,Pune,Mobile,Referral
1255,2024-11-18,Hyderabad,Web,Ads
1256,2024-09-11,Hyderabad,Mobile,Ads
1257,2024-11-23,Delhi,Web,Organic
1258,2024-02-23,Pune,Web,Organic
1259,2024-09-05,Hyderabad,Web,Referral
1260,2024-08-26,Pune,Web,Referral
1261,2024-08-16,Hyderabad,Mobile,Organic
1262,2024-03-07,Mumbai,Web,Referral
1263,2024-02-20,Bangalore,Web,Ads
1264,2024-04-06,Mumbai,Mobile,Ads
1265,2024-04-01,Hyderabad,Mobile,Organic
1266,2024-09-20,Bangalore,Mobile,Referral
1267,2024-10-17,Bangalore,Web,Ads
1268,2024-04-05,Hyderabad,Mobile,Organic
1269,2024-03-28,Hyderabad,Mobile,Referral
1270,2024-03-18,Pune,Mobile,Ads
1271,2024-10-14,Hyderabad,Mobile,Referral
1272,2024-04-29,Delhi,Mobile,Referral
1273,2024-10-28,Hyderabad,Mobile,Referral
1274,2024-06-13,Delhi,Web,Organic
1275,2024-06-30,Hyderabad,Mobile,Ads
1276,2024-08-10,Pune,Web,Organic
1277,2024-11-06,Delhi,Mobile,Ads
1278,2024-01-07,Mumbai,Mobile,Ads
1279,2024-11-25,Delhi,Mobile,Organic
1280,2024-09-19,Pune,Web,Organic
1281,2024-06-09,Delhi,Mobile,Ads
1282,2024-05-30,Hyderabad,Mobile,Ads
1283,2024-03-25,Hyderabad,Mobile,Ads
1284,2024-05-26,Pune,Mobile,Referral
1285,2024-04-21,Bangalore,Web,Ads
1286,2024-02-05,Hyderabad,Web,Organic
1287,2024-10-11,Mumbai,Web,Organic
1288,2024-07-06,Pune,Web,Organic
1289,2024-03-22,Delhi,Web,Ads
1290,2024-01-02,Delhi,Mobile,Ads
1291,2024-10-29,Mumbai,Mobile,Referral
1292,2024-07-15,Hyderabad,Mobile,Referral
1293,2024-01-11,Pune,Web,Organic
1294,2024-08-21,Mumbai,Mobile,Referral
1295,2024-07-13,Hyderabad,Web,Referral
1296,2024-04-28,Pune,Mobile,Organic
1297,2024-01-20,Delhi,Web,Ads
1298,2024-09-17,Pune,Mobile,Referral
1299,2024-10-19,Bangalore,Mobile,Ads
1300,2024-09-12,Pune,Mobile,Organic
1301,2024-08-09,Bangalore,Mobile,Organic
1302,2024-08-13,Pune,Web,Referral
1303,2024-02-22,Bangalore,Mobile,Organic
1304,2024-12-20,Delhi,Mobile,Organic
1305,2024-12-07,Hyderabad,Mobile,Organic
1306,2024-12-29,Bangalore,Web,Referral
1307,2024-10-06,Bangalore,Mobile,Referral
1308,2024-03-21,Delhi,Mobile,Referral
1309,2024-07-20,Bangalore,Mobile,Organic
1310,2024-06-06,Mumbai,Mobile,Ads
1311,2024-04-29,Delhi,Mobile,Organic
1312,2024-02-28,Mumbai,Web,Referral
1313,2024-08-02,Delhi,Web,Ads
1314,2024-05-07,Bangalore,Web,Ads
1315,2024-08-11,Mumbai,Mobile,Referral
1316,2024-07-27,Bangalore,Web,Ads
1317,2024-04-24,Delhi,Mobile,Ads
1318,2024-07-27,Bangalore,Mobile,Referral
1319,2024-01-14,Mumbai,Mobile,Ads
1320,2024-01-09,Mumbai,Mobile,Ads
1321,2024-02-09,Bangalore,Web,Referral
1322,2024-08-24,Pune,Web,Ads
1323,2024-10-07,Delhi,Web,Ads
1324,2024-12-24,Delhi,Mobile,Ads
1325,2024-07-19,Bangalore,Web,Ads
1326,2024-09-02,Pune,Web,Referral
1327,2024-10-04,Mumbai,Mobile,Organic
1328,2024-08-22,Hyderabad,Web,Organic
1329,2024-01-04,Hyderabad,Mobile,Ads
1330,2024-06-02,Bangalore,Web,Referral
1331,2024-01-29,Pune,Web,Referral
1332,2024-04-18,Pune,Web,Ads
1333,2024-04-07,Delhi,Mobile,Organic
1334,2024-08-02,Mumbai,Web,Ads
1335,2024-10-19,Pune,Web,Referral
1336,2024-03-15,Hyderabad,Web,Referral
1337,2024-11-21,Mumbai,Web,Organic
1338,2024-05-25,Mumbai,Mobile,Referral
1339,2024-05-07,Bangalore,Mobile,Referral
1340,2024-12-06,Pune,Web,Referral
1341,2024-02-11,Bangalore,Web,Organic
1342,2024-12-21,Pune,Web,Referral
1343,2024-02-10,Delhi,Mobile,Ads
1344,2024-02-03,Bangalore,Web,Organic
1345,2024-01-17,Bangalore,Web,Ads
1346,2024-06-13,Hyderabad,Mobile,Ads
1347,2024-06-01,Bangalore,Mobile,Organic
1348,2024-03-16,Pune,Mobile,Ads
1349,2024-03-27,Hyderabad,Web,Organic
1350,2024-04-26,Bangalore,Mobile,Ads
1351,2024-12-27,Bangalore,Mobile,Organic
1352,2024-12-07,Delhi,Web,Referral
1353,2024-01-27,Bangalore,Mobile,Referral
1354,2024-11-08,Mumbai,Web,Ads
1355,2024-10-13,Hyderabad,Web,Referral
1356,2024-05-13,Mumbai,Mobile,Organic
1357,2024-08-06,Hyderabad,Web,Ads
1358,2024-06-16,Delhi,Mobile,Referral
1359,2024-04-07,Bangalore,Mobile,Referral
1360,2024-09-24,Bangalore,Mobile,Ads
1361,2024-08-24,Bangalore,Web,Referral
1362,2024-11-04,Hyderabad,Mobile,Referral
1363,2024-06-21,Bangalore,Web,Ads
1364,2024-07-08,Mumbai,Web,Referral
1365,2024-05-01,Bangalore,Web,Referral
1366,2024-02-15,Delhi,Mobile,Referral
1367,2024-03-04,Mumbai,Web,Referral
1368,2024-05-09,Bangalore,Web,Ads
1369,2024-11-05,Bangalore,Mobile,Organic
1370,2024-12-28,Pune,Mobile,Organic
1371,2024-07-11,Hyderabad,Web,Referral
1372,2024-11-02,Mumbai,Web,Referral
1373,2024-06-29,Pune,Mobile,Organic
1374,2024-10-18,Delhi,Web,Referral
1375,2024-10-08,Hyderabad,Web,Organic
1376,2024-01-29,Mumbai,Web,Ads
1377,2024-05-28,Bangalore,Web,Ads
1378,2024-09-23,Mumbai,Mobile,Ads
1379,2024-10-22,Bangalore,Web,Ads
1380,2024-01-11,Hyderabad,Mobile,Ads
1381,2024-06-12,Bangalore,Web,Ads
1382,2024-04-22,Delhi,Mobile,Organic
1383,2024-07-05,Bangalore,Web,Referral
1384,2024-10-21,Delhi,Mobile,Organic
1385,2024-08-19,Hyderabad,Web,Ads
1386,2024-08-14,Hyderabad,Mobile,Referral
1387,2024-11-05,Mumbai,Web,Referral
1388,2024-04-07,Delhi,Web,Ads
1389,2024-02-24,Delhi,Mobile,Ads
1390,2024-04-20,Pune,Mobile,Ads
1391,2024-05-31,Pune,Mobile,Ads
1392,2024-09-02,Pune,Mobile,Ads
1393,2024-03-09,Bangalore,Mobile,Ads
1394,2024-11-07,Pune,Web,Referral
1395,2024-10-15,Delhi,Mobile,Ads
1396,2024-09-06,Bangalore,Mobile,Ads
1397,2024-02-05,Hyderabad,Web,Referral
1398,2024-08-26,Mumbai,Mobile,Organic
1399,2024-05-27,Pune,Mobile,Ads
1400,2024-08-14,Hyderabad,Mobile,Referral
1401,2024-08-31,Delhi,Web,Referral
1402,2024-12-02,Mumbai,Mobile,Organic
1403,2024-12-30,Hyderabad,Web,Ads
1404,2024-07-19,Mumbai,Web,Ads
1405,2024-06-02,Pune,Mobile,Ads
1406,2024-03-13,Delhi,Web,Referral
1407,2024-07-19,Mumbai,Mobile,Ads
1408,2024-10-22,Hyderabad,Mobile,Ads
1409,2024-01-17,Pune,Mobile,Ads
1410,2024-05-08,Pune,Mobile,Ads
1411,2024-08-04,Hyderabad,Mobile,Organic
1412,2024-03-01,Hyderabad,Web,Organic
1413,2024-04-13,Mumbai,Web,Organic
1414,2024-02-11,Bangalore,Web,Ads
1415,2024-01-25,Pune,Web,Ads
1416,2024-02-08,Mumbai,Mobile,Referral
1417,2024-10-17,Hyderabad,Mobile,Referral
1418,2024-05-10,Mumbai,Web,Referral
1419,2024-08-16,Hyderabad,Mobile,Ads
1420,2024-04-17,Delhi,Web,Organic
1421,2024-06-20,Hyderabad,Web,Organic
1422,2024-04-11,Hyderabad,Web,Organic
1423,2024-12-19,Hyderabad,Web,Ads
1424,2024-01-12,Bangalore,Mobile,Organic
1425,2024-10-01,Hyderabad,Mobile,Referral
1426,2024-04-10,Pune,Web,Referral
1427,2024-02-13,Pune,Web,Organic
1428,2024-10-31,Mumbai,Web,Referral
1429,2024-01-17,Bangalore,Web,Organic
1430,2024-11-25,Mumbai,Web,Organic
1431,2024-02-26,Pune,Mobile,Referral
1432,2024-11-06,Pune,Web,Referral
1433,2024-10-29,Delhi,Web,Referral
1434,2024-01-12,Hyderabad,Mobile,Referral
1435,2024-11-13,Pune,Mobile,Organic
1436,2024-03-20,Mumbai,Mobile,Referral
1437,2024-08-03,Mumbai,Mobile,Referral
1438,2024-12-04,Hyderabad,Mobile,Ads
1439,2024-09-20,Hyderabad,Mobile,Referral
1440,2024-05-28,Delhi,Mobile,Referral
1441,2024-03-21,Bangalore,Mobile,Organic
1442,2024-08-02,Mumbai,Mobile,Organic
1443,2024-07-16,Hyderabad,Web,Ads
1444,2024-07-18,Mumbai,Mobile,Referral
1445,2024-01-25,Hyderabad,Web,Referral
1446,2024-03-29,Pune,Web,Referral
1447,2024-09-24,Mumbai,Web,Referral
1448,2024-05-22,Pune,Web,Referral
1449,2024-02-28,Mumbai,Web,Referral
1450,2024-12-30,Bangalore,Web,Ads
1451,2024-01-26,Delhi,Web,Referral
1452,2024-02-16,Pune,Web,Referral
1453,2024-10-14,Hyderabad,Mobile,Referral
1454,2024-09-22,Bangalore,Web,Ads
1455,2024-01-16,Mumbai,Web,Referral
1456,2024-07-17,Pune,Web,Ads
1457,2024-10-08,Mumbai,Web,Organic
1458,2024-03-26,Mumbai,Mobile,Referral
1459,2024-09-06,Mumbai,Web,Ads
1460,2024-09-26,Delhi,Mobile,Organic
1461,2024-11-30,Delhi,Mobile,Ads
1462,2024-04-26,Hyderabad,Web,Ads
1463,2024-01-07,Pune,Web,Organic
1464,2024-05-16,Bangalore,Mobile,Referral
1465,2024-06-24,Bangalore,Web,Referral
1466,2024-11-23,Bangalore,Web,Ads
1467,2024-11-10,Mumbai,Mobile,Organic
1468,2024-08-02,Delhi,Mobile,Referral
1469,2024-03-22,Pune,Web,Ads
1470,2024-08-10,Mumbai,Web,Organic
1471,2024-04-12,Delhi,Web,Ads
1472,2024-09-29,Delhi,Mobile,Organic
1473,2024-01-14,Pune,Web,Referral
1474,2024-06-07,Pune,Mobile,Referral
1475,2024-05-31,Pune,Mobile,Ads
1476,2024-04-17,Mumbai,Web,Referral
1477,2024-07-06,Hyderabad,Mobile,Referral
1478,2024-10-27,Pune,Web,Organic
1479,2024-04-07,Hyderabad,Web,Referral
1480,2024-05-10,Mumbai,Mobile,Organic
1481,2024-10-19,Hyderabad,Web,Organic
1482,2024-06-19,Bangalore,Mobile,Ads
1483,2024-07-01,Hyderabad,Mobile,Organic
1484,2024-12-29,Pune,Web,Referral
1485,2024-02-08,Mumbai,Web,Organic
1486,2024-01-15,Pune,Web,Organic
1487,2024-01-04,Bangalore,Web,Ads
1488,2024-12-14,Pune,Mobile,Referral
1489,2024-07-28,Pune,Mobile,Referral
1490,2024-06-09,Pune,Mobile,Referral
1491,2024-01-16,Delhi,Web,Organic
1492,2024-04-17,Bangalore,Mobile,Referral
1493,2024-11-06,Pune,Mobile,Referral
1494,2024-08-14,Pune,Web,Organic
1495,2024-06-18,Pune,Web,Ads
1496,2024-02-03,Mumbai,Web,Ads
1497,2024-09-07,Delhi,Mobile,Organic
1498,2024-09-03,Mumbai,Web,Ads
1499,2024-09-25,Delhi,Mobile,Ads
1500,2024-05-20,Pune,Mobile,Ads
1501,2024-09-30,Bangalore,Mobile,Referral
1502,2024-04-05,Hyderabad,Mobile,Ads
1503,2024-08-14,Hyderabad,Mobile,Referral
1504,2024-02-08,Pune,Web,Ads
1505,2024-10-28,Mumbai,Mobile,Referral
1506,2024-01-29,Bangalore,Web,Organic
1507,2024-11-13,Delhi,Mobile,Organic
1508,2024-09-01,Pune,Mobile,Ads
1509,2024-08-23,Bangalore,Web,Referral
1510,2024-07-03,Bangalore,Mobile,Organic
1511,2024-09-28,Delhi,Mobile,Organic
1512,2024-08-23,Bangalore,Web,Organic
1513,2024-08-26,Mumbai,Web,Organic
1514,2024-09-22,Mumbai,Mobile,Ads
1515,2024-12-24,Mumbai,Mobile,Referral
1516,2024-12-05,Bangalore,Mobile,Organic
1517,2024-03-05,Mumbai,Web,Ads
1518,2024-06-25,Delhi,Mobile,Organic
1519,2024-01-03,Bangalore,Web,Organic
1520,2024-05-21,Hyderabad,Web,Organic
1521,2024-06-06,Bangalore,Mobile,Organic
1522,2024-11-19,Delhi,Web,Ads
1523,2024-05-25,Hyderabad,Mobile,Referral
1524,2024-10-19,Bangalore,Mobile,Ads
1525,2024-06-01,Mumbai,Web,Ads
1526,2024-07-11,Pune,Web,Ads
1527,2024-03-13,Pune,Web,Organic
1528,2024-10-31,Mumbai,Web,Referral
1529,2024-12-09,Pune,Web,Organic
1530,2024-05-19,Pune,Web,Ads
1531,2024-07-05,Mumbai,Mobile,Organic
1532,2024-10-19,Mumbai,Mobile,Referral
1533,2024-03-01,Bangalore,Mobile,Referral
1534,2024-07-16,Bangalore,Web,Organic
1535,2024-10-21,Mumbai,Web,Ads
1536,2024-11-14,Delhi,Web,Organic
1537,2024-10-28,Pune,Mobile,Ads
1538,2024-12-09,Bangalore,Mobile,Referral
1539,2024-01-11,Pune,Web,Organic
1540,2024-03-02,Hyderabad,Web,Referral
1541,2024-11-28,Mumbai,Web,Ads
1542,2024-08-13,Delhi,Web,Ads
1543,2024-06-01,Hyderabad,Mobile,Organic
1544,2024-07-17,Hyderabad,Mobile,Organic
1545,2024-02-21,Hyderabad,Mobile,Organic
1546,2024-09-16,Mumbai,Web,Referral
1547,2024-02-28,Bangalore,Mobile,Ads
1548,2024-03-12,Mumbai,Web,Ads
1549,2024-05-27,Bangalore,Web,Referral
1550,2024-12-14,Hyderabad,Web,Organic
1551,2024-03-03,Hyderabad,Mobile,Organic
1552,2024-11-05,Delhi,Mobile,Referral
1553,2024-08-30,Bangalore,Web,Ads
1554,2024-11-25,Hyderabad,Mobile,Ads
1555,2024-04-16,Pune,Web,Ads
1556,2024-08-13,Delhi,Web,Ads
1557,2024-11-08,Mumbai,Web,Referral
1558,2024-08-05,Delhi,Mobile,Ads
1559,2024-08-28,Pune,Mobile,Referral
1560,2024-09-15,Bangalore,Web,Organic
1561,2024-09-18,Mumbai,Mobile,Referral
1562,2024-01-05,Mumbai,Mobile,Ads
1563,2024-09-17,Bangalore,Mobile,Organic
1564,2024-02-23,Delhi,Mobile,Referral
1565,2024-02-16,Hyderabad,Web,Referral
1566,2024-08-02,Delhi,Mobile,Referral
1567,2024-06-25,Pune,Web,Organic
1568,2024-01-09,Hyderabad,Web,Referral
1569,2024-04-08,Delhi,Mobile,Ads
1570,2024-01-20,Bangalore,Web,Organic
1571,2024-08-28,Pune,Web,Organic
1572,2024-03-01,Pune,Mobile,Referral
1573,2024-06-26,Pune,Web,Ads
1574,2024-12-03,Hyderabad,Web,Organic
1575,2024-03-02,Mumbai,Mobile,Referral
1576,2024-05-24,Hyderabad,Mobile,Ads
1577,2024-08-03,Delhi,Mobile,Referral
1578,2024-01-03,Mumbai,Mobile,Referral
1579,2024-06-08,Delhi,Mobile,Organic
1580,2024-08-14,Mumbai,Web,Organic
1581,2024-09-25,Hyderabad,Web,Referral
1582,2024-04-29,Pune,Mobile,Organic
1583,2024-03-29,Bangalore,Mobile,Organic
1584,2024-11-24,Pune,Web,Ads
1585,2024-03-08,Hyderabad,Mobile,Ads
1586,2024-12-22,Mumbai,Mobile,Referral
1587,2024-04-07,Pune,Web,Referral
1588,2024-09-23,Hyderabad,Web,Referral
1589,2024-04-14,Delhi,Web,Referral
1590,2024-11-18,Bangalore,Mobile,Ads
1591,2024-05-02,Pune,Web,Organic
1592,2024-01-29,Mumbai,Mobile,Ads
1593,2024-05-16,Delhi,Web,Referral
1594,2024-07-13,Hyderabad,Mobile,Referral
1595,2024-08-13,Bangalore,Mobile,Ads
1596,2024-11-27,Mumbai,Mobile,Ads
1597,2024-06-18,Hyderabad,Web,Referral
1598,2024-01-09,Hyderabad,Web,Organic
1599,2024-02-09,Pune,Web,Referral
1600,2024-01-25,Pune,Mobile,Ads
1601,2024-09-17,Mumbai,Web,Referral
1602,2024-08-13,Hyderabad,Web,Referral
1603,2024-05-03,Pune,Mobile,Organic
1604,2024-02-07,Bangalore,Mobile,Referral
1605,2024-11-23,Bangalore,Web,Referral
1606,2024-09-07,Hyderabad,Web,Referral
1607,2024-06-24,Pune,Web,Ads
1608,2024-03-30,Mumbai,Mobile,Ads
1609,2024-02-06,Mumbai,Web,Organic
1610,2024-11-11,Mumbai,Mobile,Referral
1611,2024-06-24,Bangalore,Mobile,Ads
1612,2024-10-10,Pune,Web,Organic
1613,2024-03-21,Pune,Web,Referral
1614,2024-04-23,Bangalore,Mobile,Organic
1615,2024-02-09,Mumbai,Mobile,Organic
1616,2024-10-27,Mumbai,Web,Organic
1617,2024-08-11,Hyderabad,Web,Organic
1618,2024-11-13,Delhi,Web,Organic
1619,2024-12-14,Pune,Mobile,Organic
1620,2024-04-24,Pune,Mobile,Organic
1621,2024-07-04,Pune,Web,Referral
1622,2024-11-18,Delhi,Mobile,Referral
1623,2024-02-25,Hyderabad,Mobile,Organic
1624,2024-02-09,Delhi,Web,Referral
1625,2024-12-19,Mumbai,Mobile,Organic
1626,2024-02-09,Mumbai,Web,Referral
1627,2024-12-12,Pune,Web,Ads
1628,2024-08-24,Bangalore,Mobile,Organic
1629,2024-10-15,Pune,Mobile,Ads
1630,2024-09-18,Bangalore,Web,Organic
1631,2024-08-03,Delhi,Mobile,Organic
1632,2024-05-26,Mumbai,Web,Ads
1633,2024-12-01,Bangalore,Mobile,Ads
1634,2024-06-16,Delhi,Mobile,Ads
1635,2024-04-01,Mumbai,Mobile,Organic
1636,2024-12-18,Bangalore,Web,Ads
1637,2024-02-28,Pune,Mobile,Ads
1638,2024-02-28,Pune,Web,Referral
1639,2024-10-30,Pune,Web,Referral
1640,2024-06-17,Delhi,Web,Ads
1641,2024-09-25,Pune,Mobile,Ads
1642,2024-12-28,Hyderabad,Web,Ads
1643,2024-02-14,Mumbai,Web,Ads
1644,2024-12-10,Delhi,Mobile,Referral
1645,2024-06-29,Pune,Web,Organic
1646,2024-06-18,Mumbai,Web,Ads
1647,2024-12-21,Bangalore,Mobile,Ads
1648,2024-07-09,Pune,Web,Referral
1649,2024-06-03,Mumbai,Mobile,Ads
1650,2024-07-06,Hyderabad,Web,Ads
1651,2024-01-07,Bangalore,Web,Referral
1652,2024-05-12,Hyderabad,Mobile,Ads
1653,2024-08-22,Mumbai,Web,Ads
1654,2024-02-14,Hyderabad,Web,Referral
1655,2024-11-09,Mumbai,Web,Organic
1656,2024-09-05,Mumbai,Mobile,Ads
1657,2024-01-31,Hyderabad,Mobile,Ads
1658,2024-01-23,Mumbai,Mobile,Organic
1659,2024-06-08,Pune,Mobile,Referral
1660,2024-12-28,Mumbai,Mobile,Organic
1661,2024-06-06,Delhi,Web,Ads
1662,2024-02-08,Mumbai,Mobile,Organic
1663,2024-03-22,Delhi,Mobile,Referral
1664,2024-12-21,Mumbai,Mobile,Ads
1665,2024-09-14,Mumbai,Web,Referral
1666,2024-07-24,Hyderabad,Web,Referral
1667,2024-03-17,Pune,Mobile,Organic
1668,2024-01-12,Pune,Web,Organic
1669,2024-10-21,Bangalore,Web,Referral
1670,2024-08-11,Hyderabad,Web,Referral
1671,2024-01-13,Hyderabad,Web,Ads
1672,2024-02-15,Pune,Mobile,Referral
1673,2024-06-03,Hyderabad,Mobile,Referral
1674,2024-04-22,Pune,Web,Organic
1675,2024-08-20,Hyderabad,Web,Referral
1676,2024-01-17,Mumbai,Web,Referral
1677,2024-12-25,Pune,Web,Organic
1678,2024-08-10,Pune,Mobile,Ads
1679,2024-12-19,Delhi,Web,Organic
1680,2024-07-06,Hyderabad,Mobile,Organic
1681,2024-12-09,Hyderabad,Web,Referral
1682,2024-12-30,Pune,Mobile,Referral
1683,2024-06-11,Mumbai,Web,Ads
1684,2024-11-21,Mumbai,Mobile,Referral
1685,2024-03-14,Mumbai,Mobile,Ads
1686,2024-08-20,Hyderabad,Mobile,Ads
1687,2024-08-11,Delhi,Web,Ads
1688,2024-11-14,Pune,Mobile,Ads
1689,2024-02-29,Bangalore,Web,Referral
1690,2024-11-30,Delhi,Mobile,Organic
1691,2024-08-09,Bangalore,Mobile,Organic
1692,2024-02-06,Delhi,Web,Referral
1693,2024-10-04,Mumbai,Mobile,Referral
1694,2024-07-14,Hyderabad,Web,Ads
1695,2024-12-17,Bangalore,Web,Referral
1696,2024-08-29,Delhi,Web,Organic
1697,2024-11-19,Hyderabad,Web,Referral
1698,2024-08-06,Bangalore,Mobile,Referral
1699,2024-07-10,Pune,Mobile,Ads
1700,2024-01-17,Delhi,Web,Ads
1701,2024-01-12,Pune,Mobile,Ads
1702,2024-07-11,Mumbai,Mobile,Ads
1703,2024-01-22,Pune,Web,Organic
1704,2024-04-29,Pune,Mobile,Referral
1705,2024-07-28,Delhi,Web,Referral
1706,2024-11-01,Mumbai,Mobile,Ads
1707,2024-09-26,Pune,Mobile,Organic
1708,2024-07-10,Hyderabad,Web,Organic
1709,2024-06-23,Bangalore,Mobile,Referral
1710,2024-10-11,Pune,Mobile,Ads
1711,2024-07-22,Mumbai,Web,Referral
1712,2024-06-12,Pune,Mobile,Referral
1713,2024-09-07,Bangalore,Web,Organic
1714,2024-08-14,Mumbai,Mobile,Organic
1715,2024-01-07,Delhi,Web,Referral
1716,2024-01-29,Mumbai,Web,Ads
1717,2024-02-02,Delhi,Web,Ads
1718,2024-05-13,Mumbai,Web,Referral
1719,2024-03-19,Bangalore,Web,Referral
1720,2024-02-27,Bangalore,Mobile,Ads
1721,2024-01-26,Mumbai,Mobile,Ads
1722,2024-08-13,Pune,Web,Ads
1723,2024-10-11,Bangalore,Mobile,Referral
1724,2024-01-04,Delhi,Web,Organic
1725,2024-04-08,Delhi,Mobile,Ads
1726,2024-02-08,Hyderabad,Mobile,Ads
1727,2024-09-27,Delhi,Web,Ads
1728,2024-10-11,Hyderabad,Web,Referral
1729,2024-06-05,Mumbai,Mobile,Organic
1730,2024-03-15,Mumbai,Mobile,Organic
1731,2024-10-14,Mumbai,Web,Ads
1732,2024-05-09,Pune,Mobile,Referral
1733,2024-06-23,Pune,Mobile,Organic
1734,2024-03-24,Hyderabad,Web,Referral
1735,2024-01-22,Delhi,Mobile,Organic
1736,2024-01-27,Delhi,Web,Ads
1737,2024-07-13,Mumbai,Web,Referral
1738,2024-12-02,Bangalore,Web,Ads
1739,2024-08-23,Pune,Mobile,Organic
1740,2024-04-01,Pune,Mobile,Organic
1741,2024-01-21,Mumbai,Web,Ads
1742,2024-10-29,Pune,Web,Organic
1743,2024-12-22,Mumbai,Mobile,Ads
1744,2024-03-24,Hyderabad,Mobile,Ads
1745,2024-09-18,Delhi,Mobile,Ads
1746,2024-05-26,Bangalore,Web,Organic
1747,2024-09-13,Delhi,Web,Referral
1748,2024-02-27,Delhi,Mobile,Ads
1749,2024-01-15,Hyderabad,Mobile,Referral
1750,2024-06-10,Pune,Mobile,Organic
1751,2024-06-11,Bangalore,Web,Organic
1752,2024-11-15,Pune,Web,Referral
1753,2024-10-07,Delhi,Mobile,Ads
1754,2024-10-06,Mumbai,Mobile,Organic
1755,2024-01-12,Delhi,Web,Ads
1756,2024-09-30,Pune,Web,Ads
1757,2024-09-27,Delhi,Mobile,Referral
1758,2024-07-26,Mumbai,Mobile,Organic
1759,2024-01-27,Hyderabad,Mobile,Referral
1760,2024-03-12,Pune,Web,Organic
1761,2024-02-29,Delhi,Mobile,Referral
1762,2024-05-24,Pune,Web,Organic
1763,2024-04-02,Hyderabad,Web,Organic
1764,2024-11-04,Delhi,Mobile,Organic
1765,2024-01-08,Delhi,Mobile,Ads
1766,2024-03-19,Pune,Web,Ads
1767,2024-01-27,Pune,Mobile,Referral
1768,2024-06-22,Mumbai,Web,Referral
1769,2024-02-19,Hyderabad,Mobile,Organic
1770,2024-07-17,Mumbai,Mobile,Organic
1771,2024-12-14,Delhi,Mobile,Ads
1772,2024-06-29,Pune,Mobile,Ads
1773,2024-01-24,Delhi,Web,Ads
1774,2024-11-11,Delhi,Web,Referral
1775,2024-02-15,Bangalore,Web,Ads
1776,2024-01-15,Bangalore,Mobile,Referral
1777,2024-06-01,Delhi,Web,Ads
1778,2024-08-09,Pune,Web,Ads
1779,2024-07-24,Delhi,Web,Organic
1780,2024-09-29,Bangalore,Mobile,Referral
1781,2024-08-23,Pune,Web,Ads
1782,2024-12-05,Delhi,Mobile,Organic
1783,2024-08-15,Hyderabad,Mobile,Referral
1784,2024-01-09,Hyderabad,Web,Referral
1785,2024-06-14,Delhi,Mobile,Ads
1786,2024-11-14,Pune,Web,Referral
1787,2024-08-01,Delhi,Web,Organic
1788,2024-04-26,Delhi,Web,Organic
1789,2024-12-09,Bangalore,Web,Referral
1790,2024-03-12,Hyderabad,Web,Organic
1791,2024-03-04,Bangalore,Mobile,Referral
1792,2024-07-23,Bangalore,Web,Organic
1793,2024-07-27,Delhi,Mobile,Referral
1794,2024-03-12,Bangalore,Web,Referral
1795,2024-10-03,Hyderabad,Web,Referral
1796,2024-09-30,Bangalore,Web,Organic
1797,2024-11-15,Hyderabad,Mobile,Referral
1798,2024-12-03,Bangalore,Mobile,Referral
1799,2024-04-04,Hyderabad,Mobile,Ads
1800,2024-06-14,Bangalore,Mobile,Ads
1801,2024-02-01,Bangalore,Web,Referral
1802,2024-01-11,Pune,Web,Ads
1803,2024-10-27,Hyderabad,Mobile,Referral
1804,2024-08-04,Hyderabad,Mobile,Ads
1805,2024-10-15,Hyderabad,Mobile,Organic
1806,2024-04-11,Mumbai,Web,Organic
1807,2024-09-23,Bangalore,Mobile,Referral
1808,2024-08-01,Hyderabad,Mobile,Referral
1809,2024-06-27,Mumbai,Web,Organic
1810,2024-03-28,Pune,Mobile,Organic
1811,2024-02-10,Hyderabad,Web,Ads
1812,2024-03-16,Hyderabad,Web,Referral
1813,2024-02-15,Mumbai,Web,Organic
1814,2024-06-08,Bangalore,Web,Organic
1815,2024-03-20,Pune,Web,Referral
